key,question,options,num options,question type,factual,Wave,Personal and social identity,Science and technology,National / political issues,Coded?
GAP21Q34_e_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do improve relationships with our allies?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",5,scale-opinion,FALSE,W82,0,0,1,L
INEQ1_W54,"Thinking about the level of economic inequality in the country these days, would you say there is","['Too much economic inequality', 'Too little economic inequality', 'About the right amount of economic inequality', 'Refused']",4,multi-goldilocks,FALSE,W54,0,0,1,L
GAP21Q34_f_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with China?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",5,scale-opinion,FALSE,W82,0,0,1,L
INEQ3_W54,"In order to address economic inequality in this country, do you think our economic system","['Requires only minor changes', 'Requires major changes', 'Needs to be completely rebuilt', 'Refused']",4,multi-tier,FALSE,W54,0,0,1,L
GAP21Q24_W82,"How concerned are you, if at all, that global climate change will harm you personally at some point in your lifetime?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']",5,scale-opinion,FALSE,W82,1,0,0,L
CONCERNCO_W49,"How concerned are you, if at all, about how companies are using the data they collect about you?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']",5,scale-opinion,FALSE,W49,0,0,1,L
DATAUSEa_W49,Do you think the following uses of data/information are acceptable or unacceptable? The government collecting data about all Americans to assess who might be a potential terrorist threat,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,0,1,L
DATAUSEb_W49,Do you think the following uses of data/information are acceptable or unacceptable? Poorly performing schools sharing data about their students with a nonprofit group seeking to help improve educational outcomes,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,0,1,L
DATAUSEc_W49,Do you think the following uses of data/information are acceptable or unacceptable? DNA testing companies sharing their customers' genetic data with law enforcement agencies in order to help solve crimes,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,0,1,L
DATAUSEd_W49,Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,0,1,L
DATAUSEe_W49,"Do you think the following uses of data/information are acceptable or unacceptable? A social media company monitoring its users' posts for signs of depression, so they can identify people who are at risk of self-harm and connect them to counsel","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,0,1,L
DATAUSEf_W49,Do you think the following uses of data/information are acceptable or unacceptable? Makers of smart speakers sharing audio recordings of their customers with law enforcement to help with criminal investigations,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,0,1,L
FACE4a_W49,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Law enforcement agencies assessing potential security threats in public spaces","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,1,0,L
FACE4b_W49,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Companies automatically tracking the attendance of their employees","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,1,0,L
FACE4c_W49,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Advertisers seeing how people respond to public advertising displays","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,1,0,L
FACE4d_W49,"In your opinion, is it acceptable or unacceptable to use facial recognition technology in the following situations? Apartment building landlords tracking who enters or leaves their buildings","['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",4,multi-choice,FALSE,W49,0,1,0,L
GAP21Q22_W82,"When it comes to important issues facing the US, people may disagree over policies, but do you think most people","['Agree on the basic facts', 'Disagree on the basic facts', 'Refused']",3,bi-polarity,FALSE,W82,0,0,1,L
PAST_W42,"Compared with twenty years ago, do you think developments in science have made people's lives","['Better', 'Worse', 'About the same', 'Refused']",4,multi-goldilocks,FALSE,W42,0,1,0,L
FUTURE_W42,"Looking ahead to the next twenty years, do you think developments in science will make people's lives","['Better', 'Worse', 'About the same', 'Refused']",4,multi-goldilocks,FALSE,W42,0,1,0,L
SC1_W42,"Overall, would you say science has had a mostly positive effect on our society or a mostly negative effect on our society?","['Mostly positive', 'Mostly negative', 'Equal positive and negative effects', 'Refused']",4,multi-goldilocks,FALSE,W42,0,1,0,L
GAP21Q15_a_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Healthcare system","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",6,scale-opinion,FALSE,W82,0,0,1,L
GAP21Q15_b_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Colleges and universities","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",6,scale-opinion,FALSE,W82,0,0,1,L
POLICY3_W42,"In general, would you say scientific experts are","['Usually better at making good policy decisions about scientific issues than other people', 'Usually worse at making good policy decisions about scientific issues than other people', 'neither better nor worse at making good policy decisions about scientific issues than other people', 'Refused']",4,multi-statement,FALSE,W42,0,1,0,L
RQ1_F1A_W42,"In general, would you say your view of medical research scientists is","['Mostly positive', 'Mostly negative', 'Neither positive nor negative', 'Refused']",4,multi-goldilocks,FALSE,W42,0,1,0,L
RQ2_F1A_W42,"How much, if anything, do you know about what medical research scientists do?","['A lot', 'A little', 'Nothing at all', 'Refused']",4,multi-goldilocks,FALSE,W42,0,1,0,L
GAP21Q15_c_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Standard of living","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",6,scale-opinion,FALSE,W82,0,0,1,L
GAP21Q15_d_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Military","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",6,scale-opinion,FALSE,W82,0,0,1,L
GAP21Q15_e_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Technological achievements","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",6,scale-opinion,FALSE,W82,0,0,1,L
GAP21Q15_f_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Entertainment, including movies, music and television","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",6,scale-opinion,FALSE,W82,0,0,1,L
GAP21Q47_W82,"When it comes to whether or not to limit Chinese students studying in the US, do you","['Strongly support limiting Chinese students', 'Somewhat support limiting Chinese students', 'Somewhat oppose limiting Chinese students', 'Strongly oppose limiting Chinese students', 'Refused']",5,scale-opinion,FALSE,W82,0,0,1,L
COLSPEECH_W36,Thinking again about colleges and universities which of the following do you think should be more important on college campuses these days?,"['Allowing people to speak their minds freely, even if some students find their views upsetting or offensive', ""Ensuring that students aren't exposed to views they find upsetting or offensive, even if that limits what people are a"", 'Refused']",3,bi-statement,FALSE,W36,0,0,1,L
FAMSURV6_W50,"How do you feel about allowing unmarried couples to enter into legal agreements that would give them the same rights as married couples when it comes to things like health insurance, inheritance or tax benefits?","['Strongly favor', 'Somewhat favor', 'Somewhat oppose', 'Strongly oppose', 'Refused']",5,scale-opinion,FALSE,W50,1,0,0,L
FREECOLL_W92,Would you favor or oppose making tuition at public colleges and universities free for all American students?,"['Strongly favor', 'Somewhat favor', 'Somewhat oppose', 'Strongly oppose', 'Refused']",5,scale-opinion,FALSE,W92,0,0,1,L
CARS9A_W27,"Would you strongly favor, favor, oppose, or strongly oppose the following rules and regulations for driverless vehicles? Requiring them to travel in dedicated lanes","['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']",5,scale-opinion,FALSE,W27,0,1,0,L
CARS9B_W27,"Would you strongly favor, favor, oppose, or strongly oppose the following rules and regulations for driverless vehicles? Restricting them from traveling near certain areas, such as schools","['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']",5,scale-opinion,FALSE,W27,0,1,0,L
CARS9C_W27,"Would you strongly favor, favor, oppose, or strongly oppose the following rules and regulations for driverless vehicles? Requiring them to have a person in the driver's seat who could take control in an emergency situation","['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']",5,scale-opinion,FALSE,W27,0,1,0,L
ROBJOB5B_W27,Would you favor or oppose the following? If robots and computers were mostly limited to doing jobs that are dangerous or unhealthy for humans to do,"['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']",5,scale-opinion,FALSE,W27,0,1,0,L
RQ2_F1B_W42,"How much, if anything, do you know about what environmental research scientists do?","['A lot', 'A little', 'Nothing at all', 'Refused']",4,multi-tier,FALSE,W42,0,1,0,L
ROBJOB5C_W27,"Would you favor or oppose the following? If people had the option of paying extra to interact with a human, rather than a robot or computer, when buying a product or service","['Strongly favor', 'Favor', 'Oppose', 'Strongly oppose', 'Refused']",5,scale-opinion,FALSE,W27,0,1,0,L
MED4A_W34,Do you think changing a baby's genetic characteristics to make the baby more intelligent is an appropriate use of medical technology ?,"['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']",3,bi-statement,FALSE,W34,0,1,0,L
MED4B_W34,Do you think changing a baby's genetic characteristics to treat a serious disease or condition the baby would have at birth is an appropriate use of medical technology ?,"['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']",3,bi-statement,FALSE,W34,0,1,0,L
MED4C_W34,Do you think changing a baby's genetic characteristics to reduce the risk of a serious disease or condition that could occur over the course of his or her lifetime is an appropriate use of medical technology ?,"['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']",3,bi-statement,FALSE,W34,0,1,0,L
MED7_W34,"If gene editing to change a baby's genetic characteristics required testing on human embryos in order to develop these techniques, do you think this would be","['An appropriate use of medical technology', 'Taking medical technology too far', 'Refused']",3,bi-statement,FALSE,W34,0,1,0,L
